"name","skills","job_title","job_schedule_type","job_location","salary_year_avg","job_posted_date"
"Get It Recruit - Information Technology","python","Data Analyst","Full-time","Anywhere","$117,000.00","2023-11-12 09:00:25"
"Get It Recruit - Information Technology","sql","Data Analyst","Full-time","Anywhere","$117,000.00","2023-11-12 09:00:25"
"Kern Health Systems","sql","BI Data Analyst IV","Full-time","Anywhere","$115,791.50","2023-01-05 04:01:12"
"Kern Health Systems","sas","BI Data Analyst IV","Full-time","Anywhere","$115,791.50","2023-01-05 04:01:12"
"Kern Health Systems","excel","BI Data Analyst IV","Full-time","Anywhere","$115,791.50","2023-01-05 04:01:12"
"Kern Health Systems","sas","BI Data Analyst IV","Full-time","Anywhere","$115,791.50","2023-01-05 04:01:12"
"Kern Health Systems","sas","Data Analyst","Full-time","Anywhere","$115,791.50","2023-04-14 20:01:05"
"Kern Health Systems","sql","Data Analyst","Full-time","Anywhere","$115,791.50","2023-04-14 20:01:05"
"Kern Health Systems","sas","Data Analyst","Full-time","Anywhere","$115,791.50","2023-04-14 20:01:05"
"Kern Health Systems","sas","BI Data Analyst IV","Full-time","Anywhere","$115,791.50","2023-01-06 16:01:23"
"Kern Health Systems","excel","BI Data Analyst IV","Full-time","Anywhere","$115,791.50","2023-01-06 16:01:23"
"Kern Health Systems","sas","BI Data Analyst IV","Full-time","Anywhere","$115,791.50","2023-01-06 16:01:23"
"Kern Health Systems","excel","Data Analyst","Full-time","Anywhere","$115,791.50","2023-04-14 20:01:05"
"Kern Health Systems","sql","BI Data Analyst IV","Full-time","Anywhere","$115,791.50","2023-01-06 16:01:23"
"Calbright College","sheets","Senior Labor Market Data Analyst","Full-time","Anywhere","$115,442.50","2023-03-23 17:01:14"
"Calbright College","windows","Senior Labor Market Data Analyst","Full-time","Anywhere","$115,442.50","2023-03-23 17:01:14"
"Calbright College","excel","Senior Labor Market Data Analyst","Full-time","Anywhere","$115,442.50","2023-03-23 17:01:14"
"Calbright College","spss","Senior Labor Market Data Analyst","Full-time","Anywhere","$115,442.50","2023-03-23 17:01:14"
"Calbright College","sas","Senior Labor Market Data Analyst","Full-time","Anywhere","$115,442.50","2023-03-23 17:01:14"
"Calbright College","word","Senior Labor Market Data Analyst","Full-time","Anywhere","$115,442.50","2023-03-23 17:01:14"
"Calbright College","spreadsheet","Senior Labor Market Data Analyst","Full-time","Anywhere","$115,442.50","2023-03-23 17:01:14"
"Calbright College","go","Senior Labor Market Data Analyst","Full-time","Anywhere","$115,442.50","2023-03-23 17:01:14"
"Calbright College","r","Senior Labor Market Data Analyst","Full-time","Anywhere","$115,442.50","2023-03-23 17:01:14"
"Calbright College","sas","Senior Labor Market Data Analyst","Full-time","Anywhere","$115,442.50","2023-03-23 17:01:14"
"Lighthouse Professional Services","tableau","Data Analyst","Full-time","Anywhere","$115,000.00","2023-06-01 19:00:07"
"Lighthouse Professional Services","alteryx","Data Analyst","Full-time","Anywhere","$115,000.00","2023-06-01 19:00:07"
"Lighthouse Professional Services","powerpoint","Data Analyst","Full-time","Anywhere","$115,000.00","2023-06-01 19:00:07"
"Lighthouse Professional Services","dax","Data Analyst","Full-time","Anywhere","$115,000.00","2023-06-01 19:00:07"
"Lighthouse Professional Services","power bi","Data Analyst","Full-time","Anywhere","$115,000.00","2023-06-01 19:00:07"
"Lighthouse Professional Services","sql","Data Analyst","Full-time","Anywhere","$115,000.00","2023-06-01 19:00:07"
"Lighthouse Professional Services","python","Data Analyst","Full-time","Anywhere","$115,000.00","2023-06-01 19:00:07"
"Lighthouse Professional Services","r","Data Analyst","Full-time","Anywhere","$115,000.00","2023-06-01 19:00:07"
"Lighthouse Professional Services","vba","Data Analyst","Full-time","Anywhere","$115,000.00","2023-06-01 19:00:07"
"Lighthouse Professional Services","snowflake","Data Analyst","Full-time","Anywhere","$115,000.00","2023-06-01 19:00:07"
"New Directions Staffing","aws","Senior Data Analyst/Engineer(SQL & Snowflake)","Full-time","Anywhere","$115,000.00","2023-04-27 16:04:07"
"Robert Half","sql","Data Analyst","Full-time","Anywhere","$115,000.00","2023-01-19 17:00:07"
"Robert Half","sql server","Data Analyst","Full-time","Anywhere","$115,000.00","2023-01-19 17:00:07"
"Robert Half","azure","Data Analyst","Full-time","Anywhere","$115,000.00","2023-01-19 17:00:07"
"Robert Half","databricks","Data Analyst","Full-time","Anywhere","$115,000.00","2023-01-19 17:00:07"
"Robert Half","oracle","Data Analyst","Full-time","Anywhere","$115,000.00","2023-01-19 17:00:07"
"Robert Half","tableau","Data Analyst","Full-time","Anywhere","$115,000.00","2023-01-19 17:00:07"
"Robert Half","power bi","Data Analyst","Full-time","Anywhere","$115,000.00","2023-01-19 17:00:07"
"General Dynamics Information Technology","outlook","Data Analyst Senior","Full-time","Anywhere","$115,000.00","2023-04-21 08:02:34"
"General Dynamics Information Technology","powerpoint","Data Analyst Senior","Full-time","Anywhere","$115,000.00","2023-04-21 08:02:34"
"General Dynamics Information Technology","word","Data Analyst Senior","Full-time","Anywhere","$115,000.00","2023-04-21 08:02:34"
"General Dynamics Information Technology","sas","Data Analyst Senior","Full-time","Anywhere","$115,000.00","2023-04-21 08:02:34"
"General Dynamics Information Technology","excel","Data Analyst Senior","Full-time","Anywhere","$115,000.00","2023-04-21 08:02:34"
"General Dynamics Information Technology","sas","Data Analyst Senior","Full-time","Anywhere","$115,000.00","2023-04-21 08:02:34"
"General Dynamics Information Technology","r","Data Analyst Senior","Full-time","Anywhere","$115,000.00","2023-04-21 08:02:34"
"General Dynamics Information Technology","python","Data Analyst Senior","Full-time","Anywhere","$115,000.00","2023-04-21 08:02:34"
"New Directions Staffing","sql","Senior Data Analyst/Engineer(SQL & Snowflake)","Full-time","Anywhere","$115,000.00","2023-04-27 16:04:07"
"New Directions Staffing","nosql","Senior Data Analyst/Engineer(SQL & Snowflake)","Full-time","Anywhere","$115,000.00","2023-04-27 16:04:07"
"New Directions Staffing","redshift","Senior Data Analyst/Engineer(SQL & Snowflake)","Full-time","Anywhere","$115,000.00","2023-04-27 16:04:07"
"New Directions Staffing","snowflake","Senior Data Analyst/Engineer(SQL & Snowflake)","Full-time","Anywhere","$115,000.00","2023-04-27 16:04:07"
"New Directions Staffing","hadoop","Senior Data Analyst/Engineer(SQL & Snowflake)","Full-time","Anywhere","$115,000.00","2023-04-27 16:04:07"
"New Directions Staffing","tableau","Senior Data Analyst/Engineer(SQL & Snowflake)","Full-time","Anywhere","$115,000.00","2023-04-27 16:04:07"
"Robert Half","postgresql","Data/Information Architect","Full-time","Anywhere","$115,000.00","2023-07-06 19:33:59"
"PlanHub","sql","Senior Data Analyst","Full-time","Anywhere","$115,000.00","2023-04-24 23:01:55"
"PlanHub","python","Senior Data Analyst","Full-time","Anywhere","$115,000.00","2023-04-24 23:01:55"
"PlanHub","r","Senior Data Analyst","Full-time","Anywhere","$115,000.00","2023-04-24 23:01:55"
"PlanHub","aws","Senior Data Analyst","Full-time","Anywhere","$115,000.00","2023-04-24 23:01:55"
"Robert Half","python","Data/Information Architect","Full-time","Anywhere","$115,000.00","2023-07-06 19:33:59"
"Robert Half","sql","Data/Information Architect","Full-time","Anywhere","$115,000.00","2023-07-06 19:33:59"
"Get It Recruit - Information Technology","sql","Data Analyst","Full-time","Anywhere","$115,000.00","2023-12-24 09:00:30"
"Get It Recruit - Information Technology","python","Data Analyst","Full-time","Anywhere","$115,000.00","2023-12-24 09:00:30"
"PlanHub","looker","Senior Data Analyst","Full-time","Anywhere","$115,000.00","2023-04-24 23:01:55"
"Robert Half","power bi","Business Data Analyst","Contractor","Anywhere","$115,000.00","2023-02-07 19:44:58"
"Robert Half","tableau","Business Data Analyst","Contractor","Anywhere","$115,000.00","2023-02-07 19:44:58"
"Robert Half","sql","Business Data Analyst","Contractor","Anywhere","$115,000.00","2023-02-07 19:44:58"
"Robert Half","tableau","Data/Information Architect","Full-time","Anywhere","$115,000.00","2023-07-06 19:33:59"
"Medasource","sql","QNXT/TriZetto Data Analyst","Full-time","Anywhere","$115,000.00","2023-01-11 16:02:49"
"Medasource","sql server","QNXT/TriZetto Data Analyst","Full-time","Anywhere","$115,000.00","2023-01-11 16:02:49"
"Medasource","azure","QNXT/TriZetto Data Analyst","Full-time","Anywhere","$115,000.00","2023-01-11 16:02:49"
"Medasource","excel","QNXT/TriZetto Data Analyst","Full-time","Anywhere","$115,000.00","2023-01-11 16:02:49"
"ManyPets","excel","Data Analyst","Full-time","Anywhere","$115,000.00","2023-04-21 14:55:10"
"PlanHub","tableau","Senior Data Analyst","Full-time","Anywhere","$115,000.00","2023-04-24 23:01:55"
"PlanHub","power bi","Senior Data Analyst","Full-time","Anywhere","$115,000.00","2023-04-24 23:01:55"
"Robert Half","snowflake","Data/Information Architect","Full-time","Anywhere","$115,000.00","2023-07-06 19:33:59"
"PlanHub","excel","Senior Data Analyst","Full-time","Anywhere","$115,000.00","2023-04-24 23:01:55"
"ManyPets","sql","Data Analyst","Full-time","Anywhere","$115,000.00","2023-04-21 14:55:10"
"ManyPets","tableau","Data Analyst","Full-time","Anywhere","$115,000.00","2023-04-21 14:55:10"
"ICF","sas","Behavioral Health Data Analyst","Full-time","Anywhere","$114,956.50","2023-10-24 23:09:53"
"ICF","spss","Behavioral Health Data Analyst","Full-time","Anywhere","$114,956.50","2023-10-24 23:09:53"
"ICF","sql","Behavioral Health Data Analyst","Full-time","Anywhere","$114,956.50","2023-10-24 23:09:53"
"ICF","python","Behavioral Health Data Analyst","Full-time","Anywhere","$114,956.50","2023-10-24 23:09:53"
"ICF","sas","Behavioral Health Data Analyst","Full-time","Anywhere","$114,956.50","2023-10-24 23:09:53"
"ICF","r","Behavioral Health Data Analyst","Full-time","Anywhere","$114,956.50","2023-10-24 23:09:53"
"ICF","tableau","Behavioral Health Data Analyst","Full-time","Anywhere","$114,956.50","2023-10-24 23:09:53"
"Get It Recruit - Healthcare","r","Healthcare Analytics Expert","Full-time","Anywhere","$114,948.00","2023-08-13 19:01:28"
"Get It Recruit - Healthcare","tableau","Healthcare Analytics Expert","Full-time","Anywhere","$114,948.00","2023-08-13 19:01:28"
"Get It Recruit - Healthcare","power bi","Healthcare Analytics Expert","Full-time","Anywhere","$114,948.00","2023-08-13 19:01:28"
"Get It Recruit - Healthcare","sas","Healthcare Analytics Expert","Full-time","Anywhere","$114,948.00","2023-08-13 19:01:28"
"Get It Recruit - Healthcare","sas","Healthcare Analytics Expert","Full-time","Anywhere","$114,948.00","2023-08-13 19:01:28"
"Get It Recruit - Healthcare","python","Healthcare Analytics Expert","Full-time","Anywhere","$114,948.00","2023-08-13 19:01:28"
"ICF","sas","Behavioral Health Data Analyst","Full-time","Anywhere","$114,805.00","2023-09-22 16:57:25"
"ICF","spss","Behavioral Health Data Analyst","Full-time","Anywhere","$114,805.00","2023-09-22 16:57:25"
"ICF","sas","Behavioral Health Data Analyst","Full-time","Anywhere","$114,805.00","2023-09-22 16:57:25"
"ICF","tableau","Behavioral Health Data Analyst","Full-time","Anywhere","$114,805.00","2023-09-22 16:57:25"
"ICF","r","Behavioral Health Data Analyst","Full-time","Anywhere","$114,805.00","2023-09-22 16:57:25"
"ICF","python","Behavioral Health Data Analyst","Full-time","Anywhere","$114,805.00","2023-09-22 16:57:25"
"ICF","sql","Behavioral Health Data Analyst","Full-time","Anywhere","$114,805.00","2023-09-22 16:57:25"
"United Services Automobile Association","tableau","Business Intelligence Analyst-Mid-Level (Hybrid)","Full-time","Anywhere","$114,500.00","2023-04-27 07:01:11"
"Toast","asana","Sr. Data Analyst - Customer Education (Remote)","Full-time","Anywhere","$114,500.00","2023-03-08 07:00:35"
"Toast","jira","Sr. Data Analyst - Customer Education (Remote)","Full-time","Anywhere","$114,500.00","2023-03-08 07:00:35"
"Toast","looker","Sr. Data Analyst - Customer Education (Remote)","Full-time","Anywhere","$114,500.00","2023-03-08 07:00:35"
"Toast","snowflake","Sr. Data Analyst - Customer Education (Remote)","Full-time","Anywhere","$114,500.00","2023-03-08 07:00:35"
"Toast","sql","Sr. Data Analyst - Customer Education (Remote)","Full-time","Anywhere","$114,500.00","2023-03-08 07:00:35"
"United Services Automobile Association","hadoop","Business Intelligence Analyst-Mid-Level (Hybrid)","Full-time","Anywhere","$114,500.00","2023-04-27 07:01:11"
"United Services Automobile Association","snowflake","Business Intelligence Analyst-Mid-Level (Hybrid)","Full-time","Anywhere","$114,500.00","2023-04-27 07:01:11"
"United Services Automobile Association","oracle","Business Intelligence Analyst-Mid-Level (Hybrid)","Full-time","Anywhere","$114,500.00","2023-04-27 07:01:11"
"United Services Automobile Association","db2","Business Intelligence Analyst-Mid-Level (Hybrid)","Full-time","Anywhere","$114,500.00","2023-04-27 07:01:11"
"United Services Automobile Association","java","Business Intelligence Analyst-Mid-Level (Hybrid)","Full-time","Anywhere","$114,500.00","2023-04-27 07:01:11"
"United Services Automobile Association","nosql","Business Intelligence Analyst-Mid-Level (Hybrid)","Full-time","Anywhere","$114,500.00","2023-04-27 07:01:11"
"United Services Automobile Association","python","Business Intelligence Analyst-Mid-Level (Hybrid)","Full-time","Anywhere","$114,500.00","2023-04-27 07:01:11"
"United Services Automobile Association","sql","Business Intelligence Analyst-Mid-Level (Hybrid)","Full-time","Anywhere","$114,500.00","2023-04-27 07:01:11"
"Uber","python","Data Analyst, Global Business Development","Full-time","Anywhere","$114,000.00","2023-11-01 07:01:10"
"Uber","sql","Data Analyst, Global Business Development","Full-time","Anywhere","$114,000.00","2023-11-01 07:01:10"
"Uber","looker","Data Analyst, Global Business Development","Full-time","Anywhere","$114,000.00","2023-11-01 07:01:10"
"Uber","tableau","Data Analyst, Global Business Development","Full-time","Anywhere","$114,000.00","2023-11-01 07:01:10"
"Uber","r","Data Analyst, Global Business Development","Full-time","Anywhere","$114,000.00","2023-11-01 07:01:10"
"Get It Recruit - Information Technology","sql","Senior Data Insights Analyst","Full-time","Anywhere","$114,000.00","2023-11-06 09:00:40"
"Get It Recruit - Information Technology","tableau","Senior Data Insights Analyst","Full-time","Anywhere","$114,000.00","2023-11-06 09:00:40"
"Get It Recruit - Information Technology","snowflake","Senior Data Insights Analyst","Full-time","Anywhere","$114,000.00","2023-11-06 09:00:40"
"Get It Recruit - Information Technology","databricks","Senior Data Insights Analyst","Full-time","Anywhere","$114,000.00","2023-11-06 09:00:40"
"Get It Recruit - Information Technology","r","Senior Data Insights Analyst","Full-time","Anywhere","$114,000.00","2023-11-06 09:00:40"
"Get It Recruit - Information Technology","python","Senior Data Insights Analyst","Full-time","Anywhere","$114,000.00","2023-11-06 09:00:40"
"Get It Recruit - Information Technology","looker","Senior Data Insights Analyst","Full-time","Anywhere","$114,000.00","2023-11-06 09:00:40"
"GEICO","db2","Technical Business/Data Analyst (REMOTE)","Full-time","Anywhere","$113,500.00","2023-03-21 17:16:32"
"GEICO","sql","Technical Business/Data Analyst (REMOTE)","Full-time","Anywhere","$113,500.00","2023-03-21 17:16:32"
"GEICO","power bi","Technical Business/Data Analyst (REMOTE)","Full-time","Anywhere","$113,500.00","2023-03-21 17:16:32"
"GEICO","hadoop","Technical Business/Data Analyst (REMOTE)","Full-time","Anywhere","$113,500.00","2023-03-21 17:16:32"
"GEICO","snowflake","Technical Business/Data Analyst (REMOTE)","Full-time","Anywhere","$113,500.00","2023-03-21 17:16:32"
"GEICO","python","Technical Business/Data Analyst (REMOTE)","Full-time","Anywhere","$113,500.00","2023-03-21 17:16:32"
"GEICO","oracle","Technical Business/Data Analyst (REMOTE)","Full-time","Anywhere","$113,500.00","2023-03-21 17:16:32"
"GEICO","azure","Technical Business/Data Analyst (REMOTE)","Full-time","Anywhere","$113,500.00","2023-03-21 17:16:32"
"Square","looker","Data Analyst, Customer Success (Chicago, IL or Remote)","Full-time","Anywhere","$112,850.00","2023-09-16 23:01:25"
"Square","tableau","Data Analyst, Customer Success (Chicago, IL or Remote)","Full-time","Anywhere","$112,850.00","2023-09-16 23:01:25"
"Square","c","Data Analyst, Customer Success (Chicago, IL or Remote)","Full-time","Anywhere","$112,850.00","2023-09-16 23:01:25"
"Square","go","Data Analyst, Customer Success (Chicago, IL or Remote)","Full-time","Anywhere","$112,850.00","2023-09-16 23:01:25"
"Square","python","Data Analyst, Customer Success (Chicago, IL or Remote)","Full-time","Anywhere","$112,850.00","2023-09-16 23:01:25"
"Square","sql","Data Analyst, Customer Success (Chicago, IL or Remote)","Full-time","Anywhere","$112,850.00","2023-09-16 23:01:25"
